bio;computeEnabled;control;id;isActive;corr;corr20d;corr20dRank;fnc;fncRank;mmc;mmcRank;prevCorr20dRank;prevFncRank;prevMmcRank;prevRank;rank;oneDay;oneYear;threeMonths;linkText;linkUrl;bronze;gold;silver;corrMultiplier;mmcMultiplier;takeProfit;startDate;team;username
;False;1.7642833665760195e-5;afe20983-6d8a-44b8-8866-16ebecd78a63;True;3716;0;0;3646;;3805;0;0;;;;;-0.1414933379102991;;-8.07238653438237;;;;;;1.0;2.0;False;03/29/2021 00:03:16;False;ebs3
;False;0.0;8ef65030-125a-4fae-bd7a-ac77ede4ca1b;False;3717;0;0;3569;;3592;0;0;;;;;;;;;;;;;;;False;03/23/2021 15:02:24;False;alastor
;False;2.626816103451503e-5;f33b6ea4-99c7-4df5-a9c7-5c4d4acf6960;True;3718;0;0;4019;;4041;0;0;;;;;-3.0708725922496742;;14.2200159917596;;;;;;1.0;2.0;False;05/08/2021 23:10:20;False;shallow_tree
;False;0.0;74566708-91f9-4508-98ba-757ff33feb07;False;3719;0;0;3552;;3345;0;0;;;;;;;;;;;;;;;False;11/25/2020 09:37:38;False;evenweakersauce
;False;0.0;6d7e7e01-f0cf-4fe4-9723-d6fe74b93c54;False;3720;0;0;3063;;3766;0;0;;;;;;;;;;;;;;;False;04/17/2021 16:51:11;False;kaicap_l
;False;4.5628357111845855e-4;eec9c725-6bc2-4913-8816-998c7aeca8c9;True;3721;0;0;3635;;3786;0;0;;;;;-8.23103604220086;35.0961703238185;-17.4555979799364;;;;;;1.0;2.0;False;12/01/2018 16:10:40;False;dangerousdavemiller
;False;0.0;50c87c0f-c838-4a68-9c8c-41149e858f75;False;3722;0;0;3936;;4049;0;0;;;;;;;;;;;;;;;False;05/09/2021 10:04:09;False;dziady
;False;6.3864337807979394e-6;c3b18464-fdc9-48c1-a050-8f21bdcee5ef;True;3723;0;0;3500;;3821;0;0;;;;;-6.269018686035757;;;;;;;;1.0;2.0;False;04/15/2021 11:33:00;False;rw98
;False;1.0938179876909596e-5;f9c9b59c-355a-4eb2-a9f8-725a9fee4d3c;True;3724;0;0;3988;;4085;0;0;;;;;-0.0673104979776202;;6.89495576471468;;;;;;1.0;0.0;False;02/17/2021 11:52:13;False;gdr_v3
;False;3.046912125961601e-6;f7a64b0f-2116-462d-9ac9-34d251226161;True;3725;0;0;3825;;3816;0;0;;;;;-5.7844011417038;;-10.327678233629;;;;;;1.0;0.0;False;02/15/2021 18:36:10;False;friedman4536
;False;1.9368375051784797e-8;5e362ba3-3faa-4145-b147-1f32aaa8292b;True;3726;0;0;3387;;1453;0;0;;;;;0.6494023589599065;;3.84284593337496;;;;;;1.0;0.5;False;09/24/2020 01:52:21;False;blue_eugene
;False;1.965058268276714e-8;ac382215-2773-45c6-829a-e9dbc0795d46;True;3727;0;0;3268;;1542;0;0;;;;;0.5829502488325882;;0.882675875203009;;;;;;;;False;03/01/2021 05:35:37;False;f_jkom
;False;1.9669452779206044e-8;35d1df0f-0635-4cec-8444-074118275d10;True;3728;0;0;3222;;1596;0;0;;;;;1.0653050027393633;;1.59098085301663;;;;;;;;False;03/01/2021 05:35:19;False;c_jkom
;False;6.3864337807979394e-6;5a32e02c-96fb-49db-af5c-cf2be1e3a772;True;3729;0;0;3528;;3822;0;0;;;;;-6.269018686035757;;;;;;;;1.0;2.0;False;04/15/2021 11:15:50;False;rw132
;False;0.0;1f592646-4cfc-4d36-821c-7a6fe7a97872;False;3730;0;0;4149;;1774;0;0;;;;;;;;;;;;;;;False;05/09/2021 13:37:56;False;amyk2027
;False;0.0;336f42af-5c6d-473f-982f-c26b218379bf;False;3731;0;0;2278;;1548;0;0;;;;;;;;;;;;;;;False;02/08/2021 14:05:24;False;fanuidhol
;False;6.781333551736715e-5;77c4a685-794c-452a-a7ad-0b271ac057ec;True;3732;0;0;3568;;3984;0;0;;;;;-4.16433080229059;;11.3124573967125;;;;;;1.0;0.0;False;05/02/2021 07:51:56;False;pokemon493
;False;4.008989091390714e-4;3010ef01-8969-4314-b6d1-1dc0ba22e2fa;True;3733;0;0;4078;;3958;0;0;;;;;-2.601614704139483;;1.95318796933284;;;;;;1.0;2.0;False;04/16/2021 08:37:39;False;urzax
;False;6.3864337807979394e-6;4423313e-90eb-4201-9ab4-79bbfc77c089;True;3734;0;0;3515;;3826;0;0;;;;;-6.269018686035757;;;;;;;;1.0;2.0;False;04/15/2021 11:08:24;False;rw5
;False;0.0;b98174e8-10b1-4b8f-82ca-744db09e05f7;False;3735;0;0;4081;;3739;0;0;;;;;;;;;;;;;;;False;04/25/2021 10:03:27;False;model7_tres_optimism
;False;2.5220511122342436e-8;de901499-8a39-419f-ad2a-eab6dd4fd06d;True;3736;0;0;4177;;3888;0;0;;;;;-2.6192828156612866;;6.91164763147629;;;;;;1.0;2.0;False;02/16/2021 16:45:53;False;dank_swish
;False;1.0619735927416191e-5;c0d85588-0bf3-4613-a813-7b9da15ca329;True;3737;0;0;3422;;3680;0;0;;;;;-2.630097829016236;;5.75915490952159;;;;;;1.0;0.0;False;02/23/2021 19:34:54;False;minou
;False;2.009391437378369e-8;0bde164e-3f70-43f3-9df8-0553eb9aaebf;True;3738;0;0;3486;;1918;0;0;;;;;-2.4696686290925705;;0.936696112581448;;;;;;;;False;03/01/2021 05:35:57;False;h_jkom
;False;1.2890101454028418e-5;94e151ff-af74-4dca-b61d-16a1801b0549;True;3739;0;0;3856;;3889;0;0;;;;;-4.339685751069774;;1.43265231282799;;;;;;;;False;04/12/2021 00:29:06;False;mixed
;False;0.0;5a83de57-5061-4323-bbb5-0a05f2b85119;False;3740;0;0;3911;;3970;0;0;;;;;;;;;;;;;;;False;05/10/2021 01:00:30;False;yk_4
;False;5.39559241833811e-7;8a9308e0-1638-4256-a8fc-0cd22b69e7eb;True;3741;0;0;3595;;3218;0;0;;;;;0.12867806347246757;;-3.58855302461787;;;;;;1.0;2.0;False;01/13/2021 13:34:06;False;julioq_lr_pca
;False;0.0;8c9d6ea8-5096-4756-99e7-ab29a879d6ae;False;3742;0;0;3611;;3652;0;0;;;;;;;;;;;;;;;False;03/15/2021 05:19:01;False;niacin
;False;1.234444088633499e-5;8973a85e-191d-4b40-910f-873475b92254;True;3743;0;0;3686;;3717;0;0;;;;;-5.172053117372815;;;;;;;;1.0;2.0;False;05/02/2021 22:42:08;False;aeternus_pluto
;False;0.0;b48372d0-3bc3-4d9e-9f3f-8d5ac9c46c4c;False;3744;0;0;3542;;2970;0;0;;;;;;;;;;;;;;;False;04/19/2021 08:42:15;False;rdbadra_2
;False;2.4578378537914155e-6;ae003415-22bf-4f62-97e0-20e14370913f;True;3745;0;0;3682;;3597;0;0;;;;;-0.44276359203411303;;3.1842174313053;;;;;;1.0;0.0;False;09/22/2020 21:20:11;False;nomos
;False;0.0;2d9c696b-3694-4b98-ad5d-bb474c0cfc72;False;3746;0;0;3675;;2824;0;0;;;;;;;;;;;;;;;False;05/21/2019 18:53:25;False;laurensi
;False;0.0;b6f6d00f-434f-4ccc-aba5-06c3e518a7ea;False;3747;0;0;2247;;3084;0;0;;;;;;;;;;;;;;;False;04/05/2021 02:36:57;False;gbmsnr_4
;False;7.622893701759769e-6;22647672-16db-4d05-a1b6-e108e7d2d0ec;True;3748;0;0;3653;;3289;0;0;;;;;-0.15423638727787614;;-4.14961750902985;;;;;;;;False;02/27/2021 12:20:55;False;mohawk888
Ensembling Lasso Ridge XGBoost;False;0.0;d85071a6-9f1b-4286-89fb-75f634cf20f4;False;3749;0;0;3608;;3933;0;0;;;;;;;;;;;;;1.0;2.0;False;04/14/2021 19:31:28;False;saga
Correlator's army : Groot - I am groot;False;0.0;97556723-7eed-4613-845b-137c721decc3;False;3750;0;0;3446;;3650;0;0;;;;;;;;;;;;;1.0;1.0;False;04/26/2021 14:09:54;False;smartflex
;False;6.0137272179612504e-5;b7fb7d71-0e19-494c-b3c8-bea816cd300f;True;3751;0;0;3907;;4122;0;0;;;;;-3.7270753364208375;;10.1142040667134;;;;;;1.0;0.0;False;10/15/2020 19:19:14;False;pague
;False;0.0;16594832-a44f-43ab-a72b-bb612cd70b6f;False;3752;0;0;3935;;3916;0;0;;;;;;;;;;;;;;;False;02/16/2021 03:54:20;False;laxingruven22
;False;2.3686227779125695e-8;5b799054-798c-45d4-b2dc-931400bcd9b6;True;3753;0;0;3144;;1311;0;0;;;;;1.8498408002515525;;1.17104662240568;;;;;;;;False;10/19/2020 16:44:03;False;tachyon
;False;2.421153411143711e-8;87741cb8-472d-4506-a607-698e26eaea02;True;3753;0;0;3144;;1311;0;0;;;;;1.8498408002515623;;1.17104662240568;;;;;;;;False;07/28/2020 19:35:37;False;ulo
;False;0.0;cdfd4e69-2c4d-4fb2-86cd-ea9ad8ff5e39;False;3755;0;0;3890;;3977;0;0;;;;;;;;;;;;;;;False;04/25/2021 17:13:54;False;pca_kmeans
;False;0.0;44c8d636-da73-4f96-a122-4abd792c1471;False;3756;0;0;3729;;3837;0;0;;;;;;;;;;;;;;;False;04/03/2021 11:04:49;False;798art
;False;0.0;cb9b9586-4b32-4f3c-99bb-3becf59e3f25;False;3757;0;0;3764;;3919;0;0;;;;;;;;;;;;;;;False;05/03/2021 04:13:38;False;bi07overfit
;False;2.1768025808554763e-8;86d8fb30-771b-404a-89f7-38f77742ad88;True;3758;0;0;3369;;3613;0;0;;;;;-1.811379642088916;;-13.2164995499989;;;;;;1.0;2.0;False;12/09/2020 20:26:26;False;ph_010
;False;2.4922665572611368e-5;73ac4a1b-22b3-4ec0-a01e-f820a8e10dee;True;3759;0;0;2989;;2783;0;0;;;;;-3.5256258092080883;;-10.0837507420944;;;;;;1.0;1.0;False;10/05/2020 06:05:17;False;tunaregonn
;False;0.0;bd2b9b8b-cdad-4a4c-8ef7-757faa5ff4f5;False;3760;0;0;3329;;2777;0;0;;;;;;;;;;;;;;;False;12/11/2020 18:31:43;False;riders_on_the_lb
;False;1.2944097682645526e-5;e05588ef-e2b0-4338-a3b8-774170c01551;True;3761;0;0;4026;;4076;0;0;;;;;-6.315666200543297;;;;;;;;1.0;2.0;False;05/08/2021 22:48:04;False;yxbot2
3;False;1.0047027198544858e-8;eb629824-3af5-48ee-9a54-ce23b9a7f74e;True;3762;0;0;2878;;1590;0;0;;;;;12.866348181267846;;14.0979783290069;;;;;;1.0;2.0;False;05/12/2020 21:31:09;False;hb_orion
;False;0.0;0ede5e5f-8798-4a72-b812-77077ff19260;False;3763;0;0;3753;;2823;0;0;;;;;;;;;;;;;;;False;03/16/2021 01:34:18;False;roadrnnr7
;False;8.104865998984733e-7;2839dd67-54ec-4af9-a212-d8a944165c60;True;3764;0;0;3921;;3165;0;0;;;;;-7.211414593333644;;;;;;;;1.0;2.0;False;04/13/2021 06:27:29;False;gm_js_nm_2
@charlespiche;False;0.0;e84185b3-ff8e-4698-867f-30e6fda15e1f;False;3765;0;0;2946;;3020;0;0;;;;;;;;Charles Piché;https://www.linkedin.com/in/charles-pich%C3%A9-81670329/;;;;;;False;01/18/2021 15:08:01;False;luck_as_a_constant
;False;0.0;ef835064-2d33-4008-bbf7-07871f5f04d8;False;3766;0;0;3848;;4105;0;0;;;;;;;;;;;;;;;False;02/15/2021 03:31:29;False;lgs6
;False;0.0;d2a400dc-bd9b-44d1-b48b-e3e2778db0b4;False;3767;0;0;3765;;3663;0;0;;;;;;;;;;;;;;;False;04/05/2021 08:12:59;False;hofstadter_turtle
;False;9.568658947003337e-6;d718bcee-9feb-4f5b-9255-908a2230b7dd;True;3768;0;0;3488;;3957;0;0;;;;;-2.0652247635437613;;;;;;;;1.0;0.0;False;05/01/2021 07:04:46;False;sjane_05
Just like my twin I believe in the stars when it comes to markets. With help from the old gods!;False;1.806309543464204e-4;ba476925-bde1-4a68-b3a2-97a841cec673;True;3769;0;0;2336;;3764;0;0;;;;;-5.623607861708089;123.65687189173;-9.61392382856502;;;;;;1.0;0.0;False;11/06/2019 06:17:28;False;zodiak2
;False;0.0;89be6198-9030-4b57-8f73-d97859e90a90;False;3770;0;0;2497;;3571;0;0;;;;;;;;;;;;;;;False;02/07/2021 03:45:13;False;gcscreditmembers_8
;False;0.0;4ecc41ed-9a2f-4b3b-8143-36b946bd0dae;False;3771;0;0;3884;;2973;0;0;;;;;;;;;;;;;;;False;04/25/2021 11:04:49;False;lv2021_rand
;False;0.0;4e841b7f-cac3-4ee4-89cb-80aeb56b37a6;False;3772;0;0;4067;;4021;0;0;;;;;;;;;;;;;;;False;04/08/2021 20:39:33;False;yudanshaxiii
Now we're going to the moon.;False;2.8844706598251315e-5;8e5b753f-c1f0-43ce-acfd-d21a3b2fa34b;True;3773;0;0;4099;;4048;0;0;;;;;-3.980030159699116;;2.35294833863995;;;;;;1.0;2.0;False;02/11/2021 09:16:26;False;dipfit_s1
;False;6.33975782132626e-5;d766222b-df75-47bd-8004-0a9ab624ead5;True;3774;0;0;4066;;4035;0;0;;;;;-6.440582641070525;;-9.12562065113777;;;;;;1.0;2.0;False;04/28/2021 19:43:08;False;m_foucault
;False;8.924156282715362e-6;8d617466-6a50-4e40-93fe-b874e67246fe;False;3775;0;0;4294;;4094;0;0;;;;;;;32.1498683976335;;;;;;1.0;2.0;False;05/03/2021 12:04:08;False;nopaixxv2
;True;0.0;24917631-38f6-410d-830f-a95020a8f842;False;3776;0;0;3660;;3720;0;0;;;;;;;;;;;;;;;False;02/05/2021 14:56:05;False;non_linearity
;False;2.0032340191106216e-5;01eb6e98-02c8-4f63-8a0a-e23b18e01cdf;True;3777;0;0;3524;;3638;0;0;;;;;-1.0777040399834945;;2.95301066569753;;;;;;1.0;0.0;False;04/07/2021 15:21:21;False;z80_m7
;False;0.0;9aa45204-0acc-4087-9221-93bf5b0f2795;False;3778;0;0;2870;;3684;0;0;;;;;;;;;;;;;;;False;12/20/2020 14:13:12;False;nasuma_3
;False;3.009857963842643e-8;efebc535-5310-4748-b7ec-6582d2ab8f7d;True;3779;0;0;3851;;3721;0;0;;;;;-4.118031522483751;;-26.1999837811321;;;;;;1.0;2.0;False;12/17/2020 11:16:05;False;lawrencium
;False;0.0;23fee534-650a-48c9-ad3b-0e5a6e96b744;False;3780;0;0;3847;;3813;0;0;;;;;;;;;;;;;;;False;04/11/2021 12:03:56;False;safran
;False;0.0;68dd8550-a6a6-4d15-a9df-af5a7579a311;False;3781;0;0;3820;;4042;0;0;;;;;;;;;;;;;;;False;08/06/2018 11:37:18;False;wolverine
;False;3.8351442584779026e-8;d0fc77d4-e398-4869-a45d-c71405604abe;False;3782;0;0;3629;;3833;0;0;;;;;;;2.19966913205294;;;;;;1.0;1.0;False;09/06/2020 17:28:21;False;marksen_3
;False;0.0;a91ee3bd-9e75-4569-9de5-2fb79b943f00;False;3783;0;0;3690;;3905;0;0;;;;;;;;;;;;;;;False;05/01/2021 07:06:10;False;sjane_09
;False;0.0;80d3d407-b688-4a46-86b3-7c28063f0782;False;3784;0;0;3828;;4053;0;0;;;;;;;;;;;;;;;False;05/07/2021 13:52:31;False;fn_
politically correct since 248;False;2.836582677438537e-5;830307de-6458-4318-913a-0fe3dbf0946f;True;3785;0;0;3598;;3640;0;0;;;;;-2.5741058649605506;76.2977096716846;-0.901142931343935;;;;;;1.0;0.0;False;04/04/2020 19:23:20;False;javibear3
;False;0.0;cecd1126-c9f9-40f9-982f-f010303f4147;False;3786;0;0;3503;;2770;0;0;;;;;;;;;;;;;;;False;03/28/2018 13:18:41;False;laurensii
;False;0.0;8ec3c27e-9410-43c5-bec0-a6ffefdf49ee;False;3787;0;0;3862;;4020;0;0;;;;;;;;;;;;;;;False;05/01/2021 22:40:36;False;kaicap_m
;False;0.0;fd2d22ac-167d-4560-afcc-8e5e5237900d;False;3788;0;0;3648;;2669;0;0;;;;;;;;;;;;;;;False;03/20/2021 18:37:16;False;model_007
;False;4.553398066745325e-8;1c7cb346-17ca-413a-a4a3-ac9772e2d805;True;3789;0;0;3053;;2765;0;0;;;;;-9.103940740080377;108.746844887908;-9.09523613073691;;;;;;1.0;2.0;False;07/03/2020 06:44:45;False;model_6
;False;0.0;275fbf48-7943-422e-abb7-d1fd8e58a1c8;False;3790;0;0;3567;;1867;0;0;;;;;;;;;;;;;;;False;12/01/2020 15:56:07;False;monk001
;False;1.917889451839755e-8;b0de04b8-3de5-4fe6-ac18-8dedf023619e;True;3791;0;0;3468;;1858;0;0;;;;;-0.8167810713544866;;0.961236880755467;;;;;;;;False;03/01/2021 05:35:44;False;g_jkom
;False;1.4095293694691704e-4;56e31400-cf61-441a-966a-8314f7095c24;True;3792;0;0;3751;;3151;0;0;;;;;-2.602155189912174;48.4003419147237;5.090865774057;;;;;;;;False;09/23/2016 07:28:27;False;marcellonegro
2;False;5.344148200155318e-6;7a9e2b5a-ca6e-4ab8-a15c-444b04505eb7;True;3793;0;0;3850;;3529;0;0;;;;;-9.59062509752796;28.700227040202;-21.413916602467;;;;;;1.0;2.0;False;05/12/2020 21:23:50;False;hb_saturn
;True;0.0;832bab24-e1b6-4349-a642-b55fed39d987;False;3794;0;0;4021;;3734;0;0;;;;;;;;;;;;;;;False;05/01/2021 22:56:36;False;glaedr
;False;0.0;a8bdadfa-33e0-44f2-ae24-67092b178a0a;False;3795;0;0;3684;;3843;0;0;;;;;;;;;;;;;;;False;05/03/2021 07:56:07;False;alp_ha6
;False;9.568658947003337e-6;51e7e94c-e328-4ed7-947a-6767bfb06360;True;3796;0;0;3680;;3938;0;0;;;;;-1.8403222019130616;;;;;;;;1.0;0.0;False;05/01/2021 07:05:58;False;sjane_08
;False;0.0;2d93a344-0766-4db7-afa9-27237ef586fc;False;3797;0;0;3276;;3364;0;0;;;;;;;;;;;;;;;False;04/05/2021 02:36:40;False;gbmsnr_2
;False;1.0055222220598552e-5;a0205a70-afc1-4420-8dd6-d0c10c502fa0;True;3798;0;0;3650;;2919;0;0;;;;;0.18536474284780033;;1.6705210982523;;;;;;;;False;03/14/2021 04:02:29;False;memory5
;False;0.0;a878f375-69c1-4e75-858e-4a99bfb01aea;False;3799;0;0;3227;;3637;0;0;;;;;;;;;;;;;;;False;03/29/2021 11:39:13;False;virgo8
You must appear 3 times in the newspapers: when you get born, when you get married, and when you die;True;0.0;4022fd15-6014-4e5b-861f-8b6d57a9af25;False;3800;0;0;3429;;3599;0;0;;;;;;;;;;;;;1.0;0.0;False;11/20/2020 15:56:20;False;amancioortega
;False;0.0;6d343c30-045c-4e6a-bafd-7f18d50a59ef;False;3801;0;0;3427;;3818;0;0;;;;;;;;;;;;;;;False;05/08/2021 19:12:17;False;hedgedaddy
;False;2.791303022564574e-8;c83175f3-a20b-4ee7-bc42-56d784ad75cc;True;3802;0;0;4036;;4132;0;0;;;;;-3.827313780391525;;13.9223585612327;;;;;;1.0;0.0;False;02/18/2021 10:10:45;False;lagan
;False;0.0;54e4808f-9fed-4d0f-bb5e-afae81e7023b;False;3803;0;0;3013;;2035;0;0;;;;;;;;;;;;;;;False;01/30/2021 15:00:46;False;i3
;False;0.0;2aced771-d2b9-46a7-9585-4f4e3b78ef98;False;3804;0;0;3092;;3130;0;0;;;;;;;;;;;;;;;False;04/12/2020 19:04:49;False;anna4
;False;0.0;95f6832a-4884-424a-9b9f-9433bc195ec2;False;3805;0;0;3767;;2987;0;0;;;;;;;;;;;;;;;False;02/14/2021 23:44:27;False;isodarr
;False;0.0;0fb51437-88ee-421f-8d53-c731eca12930;False;3806;0;0;3837;;3256;0;0;;;;;;;;;;;;;;;False;03/21/2021 13:50:27;False;gammarat7
;False;1.9073489773709074e-4;8c679c62-3584-4866-ba26-50966e1ddbc5;True;3807;0;0;3993;;3898;0;0;;;;;-10.481044446149406;;;;;;;;1.0;1.0;False;11/03/2016 18:08:22;False;bor004
;False;0.0;7b29533b-e904-4e5f-b95c-ddd631284896;False;3808;0;0;3454;;2902;0;0;;;;;;;;;;;;;;;False;06/07/2018 14:35:51;False;warg_1
;False;0.0;21840da7-b00a-45d6-b46b-5e78065cda5a;False;3809;0;0;3098;;3169;0;0;;;;;;;;;;;;;;;False;07/14/2020 10:28:10;False;anna9
;False;0.0012340372693579369;58a6895a-01af-45b4-9d5d-7708dc76c2fa;True;3810;0;0;1831;;3274;0;0;;;;;-6.214402775918682;;-22.7639900032159;;;;;;1.0;2.0;False;11/15/2020 21:21:49;False;alphaiota2
;False;8.667617731808666e-6;014e593d-5993-4dd3-be2d-0f60d04349e3;True;3811;0;0;4125;;3899;0;0;;;;;-9.886459269838092;;-3.7015978121704;;;;;;1.0;2.0;False;05/10/2021 01:11:34;False;piermaro1
;False;4.245306356871698e-8;3c682e46-a930-40f1-ad29-21ab21759795;True;3812;0;0;3819;;3867;0;0;;;;;-2.9318452822588617;;4.16156225144915;;;;;;;;False;09/06/2020 07:54:55;False;mabolfadl9
;False;7.031817782109464e-7;9e7d1918-e2cf-4a7b-95ac-c9a483d7ff37;False;3813;0;0;4087;;3963;0;0;;;;;;;8.94990318049878;;;;;;1.0;0.5;False;02/14/2021 10:33:19;False;avogatto2
;False;0.0;7a9c71ea-814a-4a84-b9a6-6b9fa1ab7148;False;3814;0;0;3756;;3954;0;0;;;;;;;;;;;;;;;False;04/20/2021 15:04:00;False;habakan_6
;False;2.626853638766096e-5;4ccb71f9-097e-470f-8afa-419eb3a2466e;True;3815;0;0;4044;;4063;0;0;;;;;2.5879723444370577;;29.1090136326151;;;;;;1.0;2.0;False;05/09/2021 11:17:05;False;foolish50
;False;0.0;58259699-b417-48b4-ae61-cf3b3e0ab78a;True;3816;0;0;4015;;4178;0;0;;;;;-1.0206372108461443;;;;;;;;1.0;0.0;False;03/01/2021 20:46:56;False;xgboost12313214
;False;1.6801290926855147e-5;b21b39da-3431-4479-8406-59023b1b62a4;True;3817;0;0;3870;;3878;0;0;;;;;-0.014171045252566475;;-10.3454203813239;;;;;;1.0;2.0;False;03/29/2021 10:51:39;False;dalinar
;False;2.46416614965271e-4;2fe1870e-75a2-4fc3-b4e3-958a1c369fa0;True;3818;0;0;3969;;4120;0;0;;;;;-6.025977078156753;;;;;;;;1.0;2.0;False;04/18/2021 05:55:50;False;jrosorig
;True;0.0;d0500f22-71ed-4fd2-a206-39c90c3965e4;False;3819;0;0;3814;;2741;0;0;;;;;;;;;;;;;1.0;2.0;False;04/03/2021 12:02:40;False;thorn_on_eldunari
;False;0.0;d56ab8c4-0f62-49c3-8b13-e270d162041c;False;3820;0;0;2710;;3447;0;0;;;;;;;;;;;;;;;False;10/10/2020 03:09:21;False;dlkl13
;False;0.0;32f8541a-36c6-4b7c-b42c-074562deae81;False;3821;0;0;3951;;3254;0;0;;;;;;;;;;;;;1.0;0.0;False;04/11/2021 09:59:25;False;gm_js_nm
;False;0.0;4888c41f-c028-45e5-b95b-8e373c896cae;False;3822;0;0;3917;;4065;0;0;;;;;;;;;;;;;;;False;05/02/2021 23:37:32;False;renoir
;False;2.8123404056385907e-8;39e7042f-16ec-48d3-8167-610aec91f507;False;3823;0;0;3386;;3583;0;0;;;;;;;10.5609026922417;;;;;;1.0;1.0;False;09/20/2020 02:44:21;False;marksen_7
"""The sands of the sea cannot be measured"" - NumerAI solution space";False;2.591863633937336e-4;9d504dd1-9e01-4897-9e2e-e8f462af14b5;True;3824;0;0;3181;;3651;0;0;;;;;-3.6473809468720666;;-4.98009901930546;;;;;;1.0;0.0;False;10/26/2020 12:46:58;False;nasdaqjockey8
;False;0.0;03b5bbc3-0311-4263-beb7-0615028bf9a6;False;3825;0;0;4145;;3711;0;0;;;;;;;;;;;;;;;False;05/03/2021 17:14:16;False;polysymnmf
;False;2.9339202927942977e-8;bfa50683-0c1f-44a9-9549-f5c1db7d37dd;False;3826;0;0;3380;;3654;0;0;;;;;;;9.1863705436084;;;;;;1.0;1.0;False;09/19/2020 21:22:47;False;marksen_6
;False;8.63198211349629e-5;54fde3a4-6a22-4ee4-a804-2ff01477a09f;True;3827;0;0;4108;;3581;0;0;;;;;-1.5106623268676778;;9.98024140058231;;;;;;1.0;0.0;False;05/01/2021 17:45:46;False;highlandthrower
;False;1.3926518790661745e-5;ae817bc8-9a9d-4b17-a505-17d4e1c22ba5;True;3828;0;0;4065;;4062;0;0;;;;;-0.724473425038379;;-3.47419956625297;;;;;;1.0;1.0;False;02/08/2021 18:58:38;False;resolute
;False;0.0;cce937c9-81c9-4e74-8982-50be56f69040;False;3829;0;0;4061;;3952;0;0;;;;;;;;;;;;;;;False;04/08/2021 20:39:22;False;yudanshaxii
;False;0.0;01a8bb11-4d0a-4ebd-b64d-e305489f758a;False;3830;0;0;3830;;3890;0;0;;;;;;;;;;;;;1.0;2.0;False;04/19/2021 16:00:49;False;deepsimplesolutionii
;False;2.161852937446378e-8;532710c1-a850-4211-856f-82b58587f8a3;True;3831;0;0;3588;;3426;0;0;;;;;-0.3199841002161812;;5.2229643764411;;;;;;1.0;1.0;False;03/08/2021 07:55:19;False;dex_model_38
Not too Sharpe;False;0.001182566613304989;1e2dfc27-b546-4ed9-bb74-89e16ec9256c;True;3832;0;0;1901;;3455;0;0;;;;;-4.246942017437327;135.294646642629;-4.03009188630549;;;;;;1.0;0.5;False;03/28/2016 15:46:58;False;lackofintelligence
;False;0.0;55824cd6-d2e2-46d1-bb99-1ade66240e32;False;3833;0;0;3944;;3884;0;0;;;;;;;;;;;;;1.0;2.0;False;04/20/2021 16:46:00;False;arun7pulse
;False;0.0;4636e1df-31bc-425f-8780-4d457465cd52;False;3834;0;0;3945;;3882;0;0;;;;;;;;;;;;;;;False;04/25/2021 03:48:08;False;rw227_predict
;False;2.514049880070338e-4;631dc348-e420-4c48-8cbe-b50239e15744;True;3834;0;0;3945;;3882;0;0;;;;;-5.7844011417038;;-7.36052640713893;;;;;;;;False;04/22/2021 14:20:25;False;shipman80908
;False;7.11457975853047e-10;56f978c4-bdb6-437b-96bd-27ad24166bdf;True;3836;0;0;4072;;4176;0;0;;;;;-3.0111405958569484;;12.34823677799;;;;;;1.0;0.0;False;03/03/2021 14:21:16;False;goldenpython
;False;4.0078588710747704e-5;82ec090d-fc42-4386-b33c-7505bb40c3dd;True;3837;0;0;3971;;3909;0;0;;;;;-0.054360401801697225;;-6.66144869946673;;;;;;1.0;1.0;False;03/06/2021 16:40:55;False;ebs2
;False;0.0;d9ec6915-6ada-4c1f-8b3c-705e84453068;False;3838;0;0;3379;;2899;0;0;;;;;;;;;;;;;;;False;04/03/2021 19:13:33;False;gelm
;False;0.0;76f92210-f30f-443b-b37d-c022bd70bdf1;False;3839;0;0;3016;;3513;0;0;;;;;;;;;;;;;;;False;01/30/2021 15:00:56;False;w36
;False;5.468298497698499e-5;c4ac6243-6ce3-452d-8dbd-9dd6ca670cb5;True;3840;0;0;3293;;2221;0;0;;;;;-1.5348703299939386;-11.1838201776916;-22.6700035883514;;;;;;1.0;2.0;False;01/03/2017 00:46:45;False;avis
;False;0.0;02142407-f3ee-4035-9c81-0b1458577d02;False;3841;0;0;4119;;4022;0;0;;;;;;;;;;;;;;;False;04/23/2021 14:55:03;False;g12
;False;0.0;e63bdc4a-27d6-4e6c-87fe-386c78c2a96e;False;3842;0;0;3499;;3702;0;0;;;;;;;;;;;;;1.0;0.0;False;10/20/2020 05:33:45;False;kaleidoscopebeta
;False;8.05910585829507e-5;e4a01fd0-d210-4f81-ae3c-a7e71744850f;True;3843;0;0;4009;;4084;0;0;;;;;-2.5130299946854175;;13.3947214806708;;;;;;1.0;1.0;False;06/02/2020 10:38:47;False;hiyoko_fx_
;True;0.0;6dee7a2d-9a6a-4930-85d3-846d6997d821;False;3844;0;0;3975;;3935;0;0;;;;;;;;;;;;;;;False;04/19/2021 17:40:45;False;fkodom
